lastname,freq,race
romby,6.85E-05,Black (not Hispanic)
romeo,6.85E-05,Black (not Hispanic)
romley,6.85E-05,Black (not Hispanic)
root,6.85E-05,Black (not Hispanic)
roots,6.85E-05,Black (not Hispanic)
rorex,6.85E-05,Black (not Hispanic)
rosa,6.85E-05,Black (not Hispanic)
rosa sanchez,6.85E-05,Black (not Hispanic)
rose-williams,6.85E-05,Black (not Hispanic)
rose ii,6.85E-05,Black (not Hispanic)
rose jr,6.85E-05,Black (not Hispanic)
rosechild,6.85E-05,Black (not Hispanic)
roseley,6.85E-05,Black (not Hispanic)
rosemond,6.85E-05,Black (not Hispanic)
rosen,6.85E-05,Black (not Hispanic)
rosenburg-green,6.85E-05,Black (not Hispanic)
rosendo,6.85E-05,Black (not Hispanic)
roslaniec,6.85E-05,Black (not Hispanic)
ross-whittiker,6.85E-05,Black (not Hispanic)
rossow,6.85E-05,Black (not Hispanic)
roston,6.85E-05,Black (not Hispanic)
roth,6.85E-05,Black (not Hispanic)
rotibi,6.85E-05,Black (not Hispanic)
rounds,6.85E-05,Black (not Hispanic)
roussell,6.85E-05,Black (not Hispanic)
rowley,6.85E-05,Black (not Hispanic)
rowley booneel,6.85E-05,Black (not Hispanic)
roy,6.85E-05,Black (not Hispanic)
royal,6.85E-05,Black (not Hispanic)
ruark,6.85E-05,Black (not Hispanic)
ruffin,6.85E-05,Black (not Hispanic)
rufus,6.85E-05,Black (not Hispanic)
runnels,6.85E-05,Black (not Hispanic)
russo,6.85E-05,Black (not Hispanic)
rutherford,6.85E-05,Black (not Hispanic)
rutledge,6.85E-05,Black (not Hispanic)
ruvin,6.85E-05,Black (not Hispanic)
ryals,6.85E-05,Black (not Hispanic)
ryckman,6.85E-05,Black (not Hispanic)
saathoff,6.85E-05,Black (not Hispanic)
saavedra,6.85E-05,Black (not Hispanic)
sackey,6.85E-05,Black (not Hispanic)
saeed,6.85E-05,Black (not Hispanic)
saforo,6.85E-05,Black (not Hispanic)
sagar,6.85E-05,Black (not Hispanic)
sailor,6.85E-05,Black (not Hispanic)
saines,6.85E-05,Black (not Hispanic)
saintjour,6.85E-05,Black (not Hispanic)
salas,6.85E-05,Black (not Hispanic)
salaz,6.85E-05,Black (not Hispanic)
saldana,6.85E-05,Black (not Hispanic)
saleem,6.85E-05,Black (not Hispanic)
salinas,6.85E-05,Black (not Hispanic)
saling,6.85E-05,Black (not Hispanic)
salley,6.85E-05,Black (not Hispanic)
sallis,6.85E-05,Black (not Hispanic)
sally,6.85E-05,Black (not Hispanic)
salter,6.85E-05,Black (not Hispanic)
salvino,6.85E-05,Black (not Hispanic)
samake,6.85E-05,Black (not Hispanic)
sambula-sheriff,6.85E-05,Black (not Hispanic)
samples,6.85E-05,Black (not Hispanic)
sampson,6.85E-05,Black (not Hispanic)
sanchez iv,6.85E-05,Black (not Hispanic)
sanchez mccright,6.85E-05,Black (not Hispanic)
sanders-johnson,6.85E-05,Black (not Hispanic)
sanders-ryder,6.85E-05,Black (not Hispanic)
sanderson,6.85E-05,Black (not Hispanic)
sandstede,6.85E-05,Black (not Hispanic)
sanford-baker,6.85E-05,Black (not Hispanic)
sanistevan,6.85E-05,Black (not Hispanic)
sankey,6.85E-05,Black (not Hispanic)
sanni,6.85E-05,Black (not Hispanic)
santa cruz,6.85E-05,Black (not Hispanic)
santifer,6.85E-05,Black (not Hispanic)
santillanes,6.85E-05,Black (not Hispanic)
sanusi,6.85E-05,Black (not Hispanic)
sanz-jones,6.85E-05,Black (not Hispanic)
sarpy,6.85E-05,Black (not Hispanic)
saucedo-robles,6.85E-05,Black (not Hispanic)
saulsberry,6.85E-05,Black (not Hispanic)
saunders iii,6.85E-05,Black (not Hispanic)
savage,6.85E-05,Black (not Hispanic)
savage jr,6.85E-05,Black (not Hispanic)
savane,6.85E-05,Black (not Hispanic)
sayer,6.85E-05,Black (not Hispanic)
sayhouse,6.85E-05,Black (not Hispanic)
sayles,6.85E-05,Black (not Hispanic)
scaife,6.85E-05,Black (not Hispanic)
scales,6.85E-05,Black (not Hispanic)
scannell,6.85E-05,Black (not Hispanic)
scantlebury,6.85E-05,Black (not Hispanic)
scarborough,6.85E-05,Black (not Hispanic)
scarbrough-tafoya,6.85E-05,Black (not Hispanic)
schaffer,6.85E-05,Black (not Hispanic)
schaffer-harrison,6.85E-05,Black (not Hispanic)
schaible mcwillia,6.85E-05,Black (not Hispanic)
schelhaas,6.85E-05,Black (not Hispanic)
schell,6.85E-05,Black (not Hispanic)
schloss,6.85E-05,Black (not Hispanic)
schonebaum,6.85E-05,Black (not Hispanic)
schulz,6.85E-05,Black (not Hispanic)
schwebach,6.85E-05,Black (not Hispanic)
schweinhardt,6.85E-05,Black (not Hispanic)
sconiers,6.85E-05,Black (not Hispanic)
seabrooks,6.85E-05,Black (not Hispanic)
seals,6.85E-05,Black (not Hispanic)
seals pompey,6.85E-05,Black (not Hispanic)
sealy,6.85E-05,Black (not Hispanic)
sebastian,6.85E-05,Black (not Hispanic)
sechereh,6.85E-05,Black (not Hispanic)
seidl,6.85E-05,Black (not Hispanic)
selfe,6.85E-05,Black (not Hispanic)
sendek,6.85E-05,Black (not Hispanic)
sentino,6.85E-05,Black (not Hispanic)
seright,6.85E-05,Black (not Hispanic)
serrano,6.85E-05,Black (not Hispanic)
sesay,6.85E-05,Black (not Hispanic)
sexton,6.85E-05,Black (not Hispanic)
shackelford,6.85E-05,Black (not Hispanic)
shade,6.85E-05,Black (not Hispanic)
shafer,6.85E-05,Black (not Hispanic)
shahan,6.85E-05,Black (not Hispanic)
shakur,6.85E-05,Black (not Hispanic)
shambe,6.85E-05,Black (not Hispanic)
shanks-bagnerise,6.85E-05,Black (not Hispanic)
sharpley,6.85E-05,Black (not Hispanic)
sharshel,6.85E-05,Black (not Hispanic)
shearer,6.85E-05,Black (not Hispanic)
sheets,6.85E-05,Black (not Hispanic)
shehadi,6.85E-05,Black (not Hispanic)
sheikh,6.85E-05,Black (not Hispanic)
shelby,6.85E-05,Black (not Hispanic)
sheley,6.85E-05,Black (not Hispanic)
shelleman,6.85E-05,Black (not Hispanic)
shenefelt,6.85E-05,Black (not Hispanic)
sherif,6.85E-05,Black (not Hispanic)
sheriff,6.85E-05,Black (not Hispanic)
sherrell,6.85E-05,Black (not Hispanic)
sherrell ii,6.85E-05,Black (not Hispanic)
sherrer,6.85E-05,Black (not Hispanic)
shibere,6.85E-05,Black (not Hispanic)
shiferaw,6.85E-05,Black (not Hispanic)
shine,6.85E-05,Black (not Hispanic)
shipley,6.85E-05,Black (not Hispanic)
shirley,6.85E-05,Black (not Hispanic)
shivers,6.85E-05,Black (not Hispanic)
shoals-martinez,6.85E-05,Black (not Hispanic)
shocks,6.85E-05,Black (not Hispanic)
shoeboot-oliver,6.85E-05,Black (not Hispanic)
shoels,6.85E-05,Black (not Hispanic)
shongolo,6.85E-05,Black (not Hispanic)
shorts,6.85E-05,Black (not Hispanic)
shriner,6.85E-05,Black (not Hispanic)
shumake,6.85E-05,Black (not Hispanic)
shupe-diggs,6.85E-05,Black (not Hispanic)
shute,6.85E-05,Black (not Hispanic)
sibomana,6.85E-05,Black (not Hispanic)
sidberry,6.85E-05,Black (not Hispanic)
sidberry-white,6.85E-05,Black (not Hispanic)
sidney,6.85E-05,Black (not Hispanic)
siemens,6.85E-05,Black (not Hispanic)
siffrain,6.85E-05,Black (not Hispanic)
silas,6.85E-05,Black (not Hispanic)
silby,6.85E-05,Black (not Hispanic)
silcott,6.85E-05,Black (not Hispanic)
siler-green,6.85E-05,Black (not Hispanic)
silletto,6.85E-05,Black (not Hispanic)
silva,6.85E-05,Black (not Hispanic)
simbenga,6.85E-05,Black (not Hispanic)
simbo,6.85E-05,Black (not Hispanic)
simien,6.85E-05,Black (not Hispanic)
simon-thomas,6.85E-05,Black (not Hispanic)
simons,6.85E-05,Black (not Hispanic)
simpkins,6.85E-05,Black (not Hispanic)
simpson-brown,6.85E-05,Black (not Hispanic)
simpson ii,6.85E-05,Black (not Hispanic)
sims-cummings,6.85E-05,Black (not Hispanic)
sims durham,6.85E-05,Black (not Hispanic)
sinnett,6.85E-05,Black (not Hispanic)
sipes,6.85E-05,Black (not Hispanic)
sipiriano,6.85E-05,Black (not Hispanic)
sirleaf,6.85E-05,Black (not Hispanic)
sisaye,6.85E-05,Black (not Hispanic)
sisco,6.85E-05,Black (not Hispanic)
sisi,6.85E-05,Black (not Hispanic)
sisk,6.85E-05,Black (not Hispanic)
sisler,6.85E-05,Black (not Hispanic)
sjoberg,6.85E-05,Black (not Hispanic)
skells,6.85E-05,Black (not Hispanic)
skinner,6.85E-05,Black (not Hispanic)
slade,6.85E-05,Black (not Hispanic)
slay,6.85E-05,Black (not Hispanic)
slayton,6.85E-05,Black (not Hispanic)
sloan,6.85E-05,Black (not Hispanic)
sloan-womack,6.85E-05,Black (not Hispanic)
smalldon,6.85E-05,Black (not Hispanic)
smallwood parhan,6.85E-05,Black (not Hispanic)
smith-dawson,6.85E-05,Black (not Hispanic)
smith-johnson,6.85E-05,Black (not Hispanic)
smith-shearrion,6.85E-05,Black (not Hispanic)
smith-tenorio,6.85E-05,Black (not Hispanic)
smith-trent,6.85E-05,Black (not Hispanic)
smith jr,6.85E-05,Black (not Hispanic)
smith small,6.85E-05,Black (not Hispanic)
smolarek,6.85E-05,Black (not Hispanic)
smoot,6.85E-05,Black (not Hispanic)
smoots jr,6.85E-05,Black (not Hispanic)
smullen,6.85E-05,Black (not Hispanic)
snipes,6.85E-05,Black (not Hispanic)
snoddy,6.85E-05,Black (not Hispanic)
snorton,6.85E-05,Black (not Hispanic)
snyder,6.85E-05,Black (not Hispanic)
sohrt,6.85E-05,Black (not Hispanic)
solak,6.85E-05,Black (not Hispanic)
soliday,6.85E-05,Black (not Hispanic)
solorzano,6.85E-05,Black (not Hispanic)
sonko,6.85E-05,Black (not Hispanic)
sonnenburg,6.85E-05,Black (not Hispanic)
soobaskoonee,6.85E-05,Black (not Hispanic)
soto,6.85E-05,Black (not Hispanic)
soule,6.85E-05,Black (not Hispanic)
soumah,6.85E-05,Black (not Hispanic)
southall,6.85E-05,Black (not Hispanic)
southard,6.85E-05,Black (not Hispanic)
southern,6.85E-05,Black (not Hispanic)
souza,6.85E-05,Black (not Hispanic)
sowell,6.85E-05,Black (not Hispanic)
sowell-boyes,6.85E-05,Black (not Hispanic)
sozi,6.85E-05,Black (not Hispanic)
spagnuolo,6.85E-05,Black (not Hispanic)
spahn,6.85E-05,Black (not Hispanic)
spalding,6.85E-05,Black (not Hispanic)
span,6.85E-05,Black (not Hispanic)
sparkman,6.85E-05,Black (not Hispanic)
sparks-webb,6.85E-05,Black (not Hispanic)
sparks ii,6.85E-05,Black (not Hispanic)
sparks webb,6.85E-05,Black (not Hispanic)
spearman,6.85E-05,Black (not Hispanic)
spears,6.85E-05,Black (not Hispanic)
speight,6.85E-05,Black (not Hispanic)
spence,6.85E-05,Black (not Hispanic)
spengler,6.85E-05,Black (not Hispanic)
spikes,6.85E-05,Black (not Hispanic)
spiller,6.85E-05,Black (not Hispanic)
spillman,6.85E-05,Black (not Hispanic)
spivey,6.85E-05,Black (not Hispanic)
spradley,6.85E-05,Black (not Hispanic)
spriggs,6.85E-05,Black (not Hispanic)
spruell,6.85E-05,Black (not Hispanic)
squire,6.85E-05,Black (not Hispanic)
st clair,6.85E-05,Black (not Hispanic)
st germain,6.85E-05,Black (not Hispanic)
stacker,6.85E-05,Black (not Hispanic)
stadelbauer,6.85E-05,Black (not Hispanic)
stalberte,6.85E-05,Black (not Hispanic)
stallworth,6.85E-05,Black (not Hispanic)
stamey-carter,6.85E-05,Black (not Hispanic)
stanford,6.85E-05,Black (not Hispanic)
stangoni,6.85E-05,Black (not Hispanic)
stanton,6.85E-05,Black (not Hispanic)
staple,6.85E-05,Black (not Hispanic)
stapleton,6.85E-05,Black (not Hispanic)
starck,6.85E-05,Black (not Hispanic)
stark,6.85E-05,Black (not Hispanic)
stark-clark,6.85E-05,Black (not Hispanic)
starkey,6.85E-05,Black (not Hispanic)
starks iii,6.85E-05,Black (not Hispanic)
staten,6.85E-05,Black (not Hispanic)
statewright,6.85E-05,Black (not Hispanic)
statley,6.85E-05,Black (not Hispanic)
statom,6.85E-05,Black (not Hispanic)
steele harvey,6.85E-05,Black (not Hispanic)
steele jr,6.85E-05,Black (not Hispanic)
stegall,6.85E-05,Black (not Hispanic)
steiner,6.85E-05,Black (not Hispanic)
steiner-otoo,6.85E-05,Black (not Hispanic)
stennis,6.85E-05,Black (not Hispanic)
stenson,6.85E-05,Black (not Hispanic)
stephen,6.85E-05,Black (not Hispanic)
stepisnik-brown,6.85E-05,Black (not Hispanic)
steusloff,6.85E-05,Black (not Hispanic)
stevison,6.85E-05,Black (not Hispanic)
stewart-mcghee,6.85E-05,Black (not Hispanic)
stewart iii,6.85E-05,Black (not Hispanic)
sthill,6.85E-05,Black (not Hispanic)
stibbs,6.85E-05,Black (not Hispanic)
stiles,6.85E-05,Black (not Hispanic)
stine,6.85E-05,Black (not Hispanic)
stingley-young,6.85E-05,Black (not Hispanic)
stirgus,6.85E-05,Black (not Hispanic)
stitt,6.85E-05,Black (not Hispanic)
stocker,6.85E-05,Black (not Hispanic)
stockman,6.85E-05,Black (not Hispanic)
stockwell,6.85E-05,Black (not Hispanic)
stokes jr,6.85E-05,Black (not Hispanic)
stolzenburg-martin,6.85E-05,Black (not Hispanic)
story,6.85E-05,Black (not Hispanic)
stouffer,6.85E-05,Black (not Hispanic)
stoveall,6.85E-05,Black (not Hispanic)
stowers,6.85E-05,Black (not Hispanic)
strader,6.85E-05,Black (not Hispanic)
strahl,6.85E-05,Black (not Hispanic)
strahler,6.85E-05,Black (not Hispanic)
strange,6.85E-05,Black (not Hispanic)
straughter,6.85E-05,Black (not Hispanic)
streaty,6.85E-05,Black (not Hispanic)
stringer,6.85E-05,Black (not Hispanic)
stringfellow,6.85E-05,Black (not Hispanic)
strode,6.85E-05,Black (not Hispanic)
strover,6.85E-05,Black (not Hispanic)
stukes,6.85E-05,Black (not Hispanic)
sturdivant,6.85E-05,Black (not Hispanic)
styles,6.85E-05,Black (not Hispanic)
su'e-johnson,6.85E-05,Black (not Hispanic)
suddreth,6.85E-05,Black (not Hispanic)
sumlin,6.85E-05,Black (not Hispanic)
swai,6.85E-05,Black (not Hispanic)
swan,6.85E-05,Black (not Hispanic)
sweatman,6.85E-05,Black (not Hispanic)
sweeney jr,6.85E-05,Black (not Hispanic)
sweeten,6.85E-05,Black (not Hispanic)
sweeting,6.85E-05,Black (not Hispanic)
sweets,6.85E-05,Black (not Hispanic)
sweetwine,6.85E-05,Black (not Hispanic)
swift,6.85E-05,Black (not Hispanic)
swindall,6.85E-05,Black (not Hispanic)
swoopes,6.85E-05,Black (not Hispanic)
sy-savane,6.85E-05,Black (not Hispanic)
sydnor,6.85E-05,Black (not Hispanic)
sylla,6.85E-05,Black (not Hispanic)
sylvain,6.85E-05,Black (not Hispanic)
szympruch,6.85E-05,Black (not Hispanic)
tachbele,6.85E-05,Black (not Hispanic)
tafari,6.85E-05,Black (not Hispanic)
taggart,6.85E-05,Black (not Hispanic)
takele,6.85E-05,Black (not Hispanic)
talbert,6.85E-05,Black (not Hispanic)
talbot,6.85E-05,Black (not Hispanic)
talton,6.85E-05,Black (not Hispanic)
talty,6.85E-05,Black (not Hispanic)
tambal,6.85E-05,Black (not Hispanic)
tamerat,6.85E-05,Black (not Hispanic)
tanks,6.85E-05,Black (not Hispanic)
tann,6.85E-05,Black (not Hispanic)
tannahill,6.85E-05,Black (not Hispanic)
tapia-rayburn,6.85E-05,Black (not Hispanic)
tapparo,6.85E-05,Black (not Hispanic)
tardif,6.85E-05,Black (not Hispanic)
taulton,6.85E-05,Black (not Hispanic)
tavares,6.85E-05,Black (not Hispanic)
tavares gomes,6.85E-05,Black (not Hispanic)
tave coles,6.85E-05,Black (not Hispanic)
taylor jr,6.85E-05,Black (not Hispanic)
taylor martin,6.85E-05,Black (not Hispanic)
taylor mcgowan,6.85E-05,Black (not Hispanic)
taylor moore,6.85E-05,Black (not Hispanic)
taylor pensado,6.85E-05,Black (not Hispanic)
tburrell,6.85E-05,Black (not Hispanic)
tchenawou,6.85E-05,Black (not Hispanic)
tealer,6.85E-05,Black (not Hispanic)
teamer,6.85E-05,Black (not Hispanic)
tearney,6.85E-05,Black (not Hispanic)
teasley,6.85E-05,Black (not Hispanic)
tedros,6.85E-05,Black (not Hispanic)
teeters,6.85E-05,Black (not Hispanic)
teferi,6.85E-05,Black (not Hispanic)
tefft,6.85E-05,Black (not Hispanic)
tejan,6.85E-05,Black (not Hispanic)
teka,6.85E-05,Black (not Hispanic)
tekle,6.85E-05,Black (not Hispanic)
tekrony,6.85E-05,Black (not Hispanic)
tennell,6.85E-05,Black (not Hispanic)
tenorio-west,6.85E-05,Black (not Hispanic)
terna,6.85E-05,Black (not Hispanic)
terry jr,6.85E-05,Black (not Hispanic)
teshale,6.85E-05,Black (not Hispanic)
teshome,6.85E-05,Black (not Hispanic)
tessema,6.85E-05,Black (not Hispanic)
tewelde,6.85E-05,Black (not Hispanic)
thabit,6.85E-05,Black (not Hispanic)
thames,6.85E-05,Black (not Hispanic)
thaxton,6.85E-05,Black (not Hispanic)
thibodeaux,6.85E-05,Black (not Hispanic)
thibou,6.85E-05,Black (not Hispanic)
thirdgill,6.85E-05,Black (not Hispanic)
thomas-maurice,6.85E-05,Black (not Hispanic)
thomas-mcclendon,6.85E-05,Black (not Hispanic)
thomas-moore,6.85E-05,Black (not Hispanic)
thompkins jr,6.85E-05,Black (not Hispanic)
thompson-small,6.85E-05,Black (not Hispanic)
thompson ii,6.85E-05,Black (not Hispanic)
thompson williams,6.85E-05,Black (not Hispanic)
thompson wilson,6.85E-05,Black (not Hispanic)
thornhill,6.85E-05,Black (not Hispanic)
thorpe,6.85E-05,Black (not Hispanic)
thortvedt,6.85E-05,Black (not Hispanic)
thrift,6.85E-05,Black (not Hispanic)
thrower-dorsey,6.85E-05,Black (not Hispanic)
thunblom wilson,6.85E-05,Black (not Hispanic)
tidwell,6.85E-05,Black (not Hispanic)
tigg,6.85E-05,Black (not Hispanic)
tilahun,6.85E-05,Black (not Hispanic)
tilley,6.85E-05,Black (not Hispanic)
tillmon,6.85E-05,Black (not Hispanic)
tilong,6.85E-05,Black (not Hispanic)
timmons,6.85E-05,Black (not Hispanic)
tims,6.85E-05,Black (not Hispanic)
tindal,6.85E-05,Black (not Hispanic)
tindall,6.85E-05,Black (not Hispanic)
tinder,6.85E-05,Black (not Hispanic)
tinner,6.85E-05,Black (not Hispanic)
tinsley-timmons,6.85E-05,Black (not Hispanic)
tisby,6.85E-05,Black (not Hispanic)
tisdel,6.85E-05,Black (not Hispanic)
tixier,6.85E-05,Black (not Hispanic)
tobias,6.85E-05,Black (not Hispanic)
todman,6.85E-05,Black (not Hispanic)
tolbert jr,6.85E-05,Black (not Hispanic)
tolliver iii,6.85E-05,Black (not Hispanic)
tomlin,6.85E-05,Black (not Hispanic)
tootle-lewis,6.85E-05,Black (not Hispanic)
topping,6.85E-05,Black (not Hispanic)
tor agbidye,6.85E-05,Black (not Hispanic)
torrence,6.85E-05,Black (not Hispanic)
toubia jr,6.85E-05,Black (not Hispanic)
tourgee,6.85E-05,Black (not Hispanic)
towler,6.85E-05,Black (not Hispanic)
towndrow,6.85E-05,Black (not Hispanic)
trahan,6.85E-05,Black (not Hispanic)
transou,6.85E-05,Black (not Hispanic)
travis,6.85E-05,Black (not Hispanic)
treadway,6.85E-05,Black (not Hispanic)
treadwell,6.85E-05,Black (not Hispanic)
treat-hopkins,6.85E-05,Black (not Hispanic)
trent,6.85E-05,Black (not Hispanic)
treu,6.85E-05,Black (not Hispanic)
tribble,6.85E-05,Black (not Hispanic)
trierweiler,6.85E-05,Black (not Hispanic)
trimble iii,6.85E-05,Black (not Hispanic)
tripplett,6.85E-05,Black (not Hispanic)
trott ii,6.85E-05,Black (not Hispanic)
trotter,6.85E-05,Black (not Hispanic)
trotter-brown,6.85E-05,Black (not Hispanic)
troublefield,6.85E-05,Black (not Hispanic)
trout,6.85E-05,Black (not Hispanic)
trowell,6.85E-05,Black (not Hispanic)
trueblood,6.85E-05,Black (not Hispanic)
truesdale,6.85E-05,Black (not Hispanic)
truman,6.85E-05,Black (not Hispanic)
tsegaye,6.85E-05,Black (not Hispanic)
tuagba-gladstone,6.85E-05,Black (not Hispanic)
tucker jr,6.85E-05,Black (not Hispanic)
tufts,6.85E-05,Black (not Hispanic)
tuggle,6.85E-05,Black (not Hispanic)
tuitele-britton,6.85E-05,Black (not Hispanic)
tunson,6.85E-05,Black (not Hispanic)
tupper,6.85E-05,Black (not Hispanic)
turman,6.85E-05,Black (not Hispanic)
turner-brown,6.85E-05,Black (not Hispanic)
tuscher,6.85E-05,Black (not Hispanic)
tuzizila,6.85E-05,Black (not Hispanic)
twitty,6.85E-05,Black (not Hispanic)
two crow-lee,6.85E-05,Black (not Hispanic)
tye,6.85E-05,Black (not Hispanic)
tyndall,6.85E-05,Black (not Hispanic)
tynes,6.85E-05,Black (not Hispanic)
tzegai,6.85E-05,Black (not Hispanic)
udom,6.85E-05,Black (not Hispanic)
ukor,6.85E-05,Black (not Hispanic)
umugwaneza,6.85E-05,Black (not Hispanic)
umutoni,6.85E-05,Black (not Hispanic)
ungvarsky,6.85E-05,Black (not Hispanic)
urioste,6.85E-05,Black (not Hispanic)
usher,6.85E-05,Black (not Hispanic)
vaca,6.85E-05,Black (not Hispanic)
vafeades,6.85E-05,Black (not Hispanic)
vahlbusch,6.85E-05,Black (not Hispanic)
vai,6.85E-05,Black (not Hispanic)
valadez,6.85E-05,Black (not Hispanic)
valbrun,6.85E-05,Black (not Hispanic)
valentine,6.85E-05,Black (not Hispanic)
valenzuela,6.85E-05,Black (not Hispanic)
vallerano,6.85E-05,Black (not Hispanic)
van,6.85E-05,Black (not Hispanic)
van buren,6.85E-05,Black (not Hispanic)
van court,6.85E-05,Black (not Hispanic)
van norman,6.85E-05,Black (not Hispanic)
van skike,6.85E-05,Black (not Hispanic)
vanarnam,6.85E-05,Black (not Hispanic)
vance,6.85E-05,Black (not Hispanic)
vander molen,6.85E-05,Black (not Hispanic)
vandersypen,6.85E-05,Black (not Hispanic)
vanderveen,6.85E-05,Black (not Hispanic)
vandevelde-brown,6.85E-05,Black (not Hispanic)
vann,6.85E-05,Black (not Hispanic)
vanselow,6.85E-05,Black (not Hispanic)
varanasi,6.85E-05,Black (not Hispanic)
vargas,6.85E-05,Black (not Hispanic)
varmall,6.85E-05,Black (not Hispanic)
varner,6.85E-05,Black (not Hispanic)
varney,6.85E-05,Black (not Hispanic)
vass,6.85E-05,Black (not Hispanic)
vassel,6.85E-05,Black (not Hispanic)
vaughns,6.85E-05,Black (not Hispanic)
veasley,6.85E-05,Black (not Hispanic)
vega,6.85E-05,Black (not Hispanic)
vela,6.85E-05,Black (not Hispanic)
vella,6.85E-05,Black (not Hispanic)
venters,6.85E-05,Black (not Hispanic)
verbonitz,6.85E-05,Black (not Hispanic)
verdine,6.85E-05,Black (not Hispanic)
verdun,6.85E-05,Black (not Hispanic)
vergara-peralez,6.85E-05,Black (not Hispanic)
vernon,6.85E-05,Black (not Hispanic)
versteeg,6.85E-05,Black (not Hispanic)
verville,6.85E-05,Black (not Hispanic)
vesey,6.85E-05,Black (not Hispanic)
vestal,6.85E-05,Black (not Hispanic)
vialpando,6.85E-05,Black (not Hispanic)
vick,6.85E-05,Black (not Hispanic)
